Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,80942014,699833329,SERRA DOS PIMENTAS S/N PROXIMO AO KM 658  S/N ZONA RURAL,,MG,3149903,200KG7W,,,,952.5,907.5,320,FX,,,760,13300301705,14.1,40,90,15.5,V,65,011560301882,50,-21.037333,-45.025639,C,2014-10-13,2014-10-13,10102,265b3f0811f274a6,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,80942014,699833329,SERRA DOS PIMENTAS S/N PROXIMO AO KM 658  S/N ZONA RURAL,,MG,3149903,200KG7W,,,,952.5,907.5,60,FX,,,760,13300301705,14.1,40,90,15.5,V,80,011560301882,50,-21.037333,-45.025639,C,2014-10-13,2014-10-13,10102,265b3f0811f274a7,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,80942014,699833329,SERRA DOS PIMENTAS S/N PROXIMO AO KM 658  S/N ZONA RURAL,,MG,3149903,200KG7W,,,,952.5,907.5,200,FX,,,760,13300301705,14.1,40,90,15.5,V,63,011560301882,50,-21.037333,-45.025639,C,2014-10-13,2014-10-13,10102,265b3f0811f274a8,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,70072014,699833302,RUA LEVINDO GOMIDE S/N Centro,,MG,3149903,5M00G7W,,,,869,824,140,FX,,,760,4170801705,16.7,32,85,7,X,50,008881101882,40,-21.091778,-45.084083,C,2014-08-15,2014-08-15,10067,265b3f0811f29299,2031-09-08 00:00:00.000,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,70072014,699833302,RUA LEVINDO GOMIDE S/N Centro,,MG,3149903,5M00G7W,,,,869,824,240,FX,,,760,4170801705,16.7,32,85,7,X,50,008881101882,40,-21.091778,-45.084083,C,2014-08-15,2014-08-15,10067,265b3f0811f2929a,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,70072014,699833302,RUA LEVINDO GOMIDE S/N Centro,,MG,3149903,5M00G7W,,,,869,824,60,FX,,,760,4170801705,17.5,27,85,4.6,X,50,008881101882,40,-21.091778,-45.084083,C,2014-08-15,2014-08-15,10067,265b3f0811f2929b,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,70072014,699833299,RUA DR. FRANCISCO MATEUS DE ANDRADE 251 Centro,,MG,3149903,5M00G7W,,,,869,824,40,FX,,,760,34641103518,14.5,25,65,7,X,16,008881101882,40,-21.092678,-45.091775,C,2014-08-15,2014-08-15,10417,265b3f0811f2929c,2031-09-08 00:00:00.000,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,70072014,699833299,RUA DR. FRANCISCO MATEUS DE ANDRADE 251 Centro,,MG,3149903,5M00G7W,,,,869,824,160,FX,,,760,34641103518,14.5,25,65,7,X,16,008881101882,40,-21.092678,-45.091775,C,2014-08-15,2014-08-15,10417,265b3f0811f2929d,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,70072014,699833299,RUA DR. FRANCISCO MATEUS DE ANDRADE 251 Centro,,MG,3149903,5M00G7W,,,,869,824,280,FX,,,760,34641103518,14.5,25,65,7,X,16,008881101882,40,-21.092678,-45.091775,C,2014-08-15,2014-08-15,10417,265b3f0811f2929e,2023-04-29,,
LIC-LIC-01,CLARO S.A.,11021017965,175,280462002,1001396216,RUA CARMEM TEIXEIRA MAIA 240 JARDIM NOVA ESPERANÇA,,MG,3149903,5M00D7W,,,,2122.4,1932.4,120,FX,,,817,1440703701,14.3,25,59.4,4,X,40,001131003257,62.8,-21.0917,-45.0838,C,2020-03-28,2015-06-22,15977,265b3f0811f4407c,2024-02-08,,
LIC-LIC-01,CLARO S.A.,11021017965,175,280462002,1001396216,RUA CARMEM TEIXEIRA MAIA 240 JARDIM NOVA ESPERANÇA,,MG,3149903,5M00D7W,,,,2122.4,1932.4,220,FX,,,817,1440703701,14.3,25,59.4,4,X,40,001131003257,62.8,-21.0917,-45.0838,C,2020-03-28,2015-06-22,15977,265b3f0811f44080,2024-02-08,,
LIC-LIC-01,CLARO S.A.,11021017965,175,280462002,1001396216,RUA CARMEM TEIXEIRA MAIA 240 JARDIM NOVA ESPERANÇA,,MG,3149903,5M00D7W,,,,2122.4,1932.4,300,FX,,,817,1440703701,14.3,25,59.4,4,X,40,001131003257,62.8,-21.0917,-45.0838,C,2020-03-28,2015-06-22,15977,265b3f0811f44081,2024-02-08,,
LIC-LIC-01,CLARO S.A.,11021017965,175,280462002,1001396321,RODOVIA BR 381 S/N ZONA RURAL,,MG,3149903,5M00D7W,,,,2122.4,1932.4,0,FX,,,817,21500903701,17.3,25,64.4,2,X,50,001131003257,62.8,-21.1637,-45.122,C,2020-03-28,2015-06-22,15978,265b3f0811f44082,2024-02-08,,
LIC-LIC-01,CLARO S.A.,11021017965,175,280462002,1001396321,RODOVIA BR 381 S/N ZONA RURAL,,MG,3149903,5M00D7W,,,,2122.4,1932.4,120,FX,,,817,21500903701,17.3,25,64.4,2,X,50,001131003257,62.8,-21.1637,-45.122,C,2020-03-28,2015-06-22,15978,265b3f0811f44083,2024-02-08,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,551212006,1004565,FAZ SANTA CLARA S/N ZONA RURAL,,MG,3149903,18K0F3E,,,,469.8,459.8,28.2,FX,,,817,600300670,14.1,26,35,0,H,8,040093XXX00005,10,-21.044444,-44.976667,A,2006-01-06,1999-12-28,1262,265b3f0811f826ce,2025-12-31,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,551212006,1004565,FAZ SANTA CLARA S/N ZONA RURAL,,MG,3149903,250KF8W,,,,423.55,407.1,186.9,FX,,,817,051583XXX00412,17,30,26,0,H,15,005595XXX00005,10,-21.044444,-44.976667,A,2006-01-06,1999-12-28,298,265b3f0811f826cf,2025-12-31,,
LIC-LIC-01,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,50401288943,019,50872021,1012581885,Rua Xavantes,,MG,3149903,11K0F3E,,,,167.73125,172.33125,0,FX,,,37,,5.1,0,0,0,V,12,001130400502,35,-21.104181,-45.091133,C,2021-11-11,2021-11-11,722,6e4a324817993ece,2037-06-16,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,16972008,1007189433,RUA ANA CONCEIÇÃO ALVARENGA,,MG,3149903,10M0G7W,LTE,,,2160,1970,75,FB,,,760,056001603518,16.1,25,74,9,X,50,040952002519,60,-21.1025,-45.09083,G,2022-02-14,2018-08-22,,1dc3d248ac272959,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,16972008,1007189433,RUA ANA CONCEIÇÃO ALVARENGA,,MG,3149903,10M0G7W,LTE,,,2160,1970,195,FB,,,760,056001603518,16.1,25,74,10,X,50,040952002519,60,-21.1025,-45.09083,G,2022-02-14,2018-08-22,,1dc3d248ac27295a,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,16972008,1007189433,RUA ANA CONCEIÇÃO ALVARENGA,,MG,3149903,10M0G7W,LTE,,,2160,1970,315,FB,,,760,056001603518,16.1,25,74,9,X,50,040952002519,60,-21.1025,-45.09083,G,2022-02-14,2018-08-22,,1dc3d248ac27295b,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,16972008,568694899,SERRA DOS PIMENTAS,,MG,3149903,10M0G7W,LTE,,,2160,1970,60,FB,,,760,056001603518,16.1,25,74,5,X,61.8,040952002519,60,-21.03722,-45.02556,G,2022-07-28,2001-02-05,,b427d248b4d94d8b,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,16972008,568694899,SERRA DOS PIMENTAS,,MG,3149903,10M0G7W,LTE,,,2160,1970,320,FB,,,760,056001603518,16.1,25,74,5,X,61.8,040952002519,60,-21.03722,-45.02556,G,2022-07-28,2001-02-05,,b427d248b4d94d8c,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,16972008,568694899,SERRA DOS PIMENTAS,,MG,3149903,10M0G7W,LTE,,,2160,1970,210,FB,,,760,056001603518,16.1,25,74,10,X,61.8,040952002519,60,-21.03722,-45.02556,G,2022-07-28,2001-02-05,,b427d248b4d94d8d,2023-04-29,,
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,5M00G7W,WCDMA,,,2117.5,1927.5,120,FB,,,760,013860903701,17.6,28,70.4,0,X,40,001131003257,62.8,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3c2,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,5M00G7W,WCDMA,,,2117.5,1927.5,120,FB,,,760,021521203257,12.8,28,67.7,0,X,40,001131003257,62.8,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3c3,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,5M00G7W,WCDMA,,,2117.5,1927.5,300,FB,,,760,021521203257,12.8,28,67.7,0,X,40,001131003257,62.8,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3c4,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,1862.5,1767.5,120,FB,,,760,021521203257,12.8,28,67.7,0,X,40,007760301501,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3c5,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,5M00G7W,LTE,,,1862.5,1767.5,120,FB,,,760,013860903701,17.6,28,70.4,0,X,40,023491603257,40,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3c6,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,15M0G7W,LTE,,,1842.5,1747.5,120,FB,,,760,021521203257,12.8,28,67.7,0,X,40,023491603257,40,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3c7,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,15M0G7W,LTE,,,1842.5,1747.5,220,FB,,,760,013860903701,17.6,28,70.4,0,X,40,023491603257,40,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3c8,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,15M0G7W,LTE,,,1842.5,1747.5,220,FB,,,760,021521203257,13.7,28,65.47,0,X,40,023491603257,40,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3c9,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,15M0G7W,LTE,,,1842.5,1747.5,300,FB,,,760,021521203257,12.8,28,67.7,0,X,40,023491603257,40,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3ca,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,15M0G7W,LTE,,,1842.5,1747.5,300,FB,,,760,021521203257,13.7,28,65.47,0,X,40,023491603257,40,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3cb,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,75372022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,958.75,913.75,120,FB,,,760,021521203257,13.7,28,65.47,0,X,40,004300400545,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3cc,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,75372022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,958.75,913.75,220,FB,,,760,013860903701,17.6,28,70.4,0,X,40,004300400545,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3cd,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,75372022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,958.75,913.75,220,FB,,,760,021521203257,13.7,28,65.47,0,X,40,004300400545,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3ce,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,5M00G7W,WCDMA,,,2117.5,1927.5,220,FB,,,760,021521203257,13.7,28,65.47,0,X,40,001131003257,62.8,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3cf,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,5M00G7W,WCDMA,,,2117.5,1927.5,300,FB,,,760,013860903701,17.6,28,70.4,0,X,40,001131003257,62.8,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3d0,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,5M00G7W,WCDMA,,,2117.5,1927.5,300,FB,,,760,021521203257,13.7,28,65.47,0,X,40,001131003257,62.8,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3d1,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,1862.5,1767.5,120,FB,,,760,013860903701,17.6,28,70.4,0,X,40,007760301501,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3d2,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,1862.5,1767.5,220,FB,,,760,021521203257,13.7,28,65.47,0,X,40,007760301501,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3d3,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,5M00G7W,LTE,,,1862.5,1767.5,120,FB,,,760,021521203257,12.8,28,67.7,0,X,40,023491603257,40,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3d4,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,5M00G7W,LTE,,,1862.5,1767.5,300,FB,,,760,013860903701,17.6,28,70.4,0,X,40,023491603257,40,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3d5,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,5M00G7W,LTE,,,1862.5,1767.5,300,FB,,,760,021521203257,13.7,28,65.47,0,X,40,023491603257,40,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3d6,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,1842.5,1747.5,120,FB,,,760,013860903701,17.6,28,70.4,0,X,40,007760301501,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3d7,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,1842.5,1747.5,120,FB,,,760,021521203257,12.8,28,67.7,0,X,40,007760301501,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3d8,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,1842.5,1747.5,220,FB,,,760,021521203257,13.7,28,65.47,0,X,40,007760301501,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3d9,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,15M0G7W,LTE,,,1842.5,1747.5,120,FB,,,760,013860903701,17.6,28,70.4,0,X,40,023491603257,40,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3da,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,15M0G7W,LTE,,,1842.5,1747.5,220,FB,,,760,021521203257,12.8,28,67.7,0,X,40,023491603257,40,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3db,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,75372022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,958.75,913.75,220,FB,,,760,021521203257,12.8,28,67.7,0,X,40,004300400545,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3dc,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,5M00G7W,WCDMA,,,2117.5,1927.5,120,FB,,,760,021521203257,13.7,28,65.47,0,X,40,001131003257,62.8,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3dd,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,5M00G7W,WCDMA,,,2117.5,1927.5,220,FB,,,760,013860903701,17.6,28,70.4,0,X,40,001131003257,62.8,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3de,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,5M00G7W,WCDMA,,,2117.5,1927.5,220,FB,,,760,021521203257,12.8,28,67.7,0,X,40,001131003257,62.8,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3df,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,1862.5,1767.5,120,FB,,,760,021521203257,13.7,28,65.47,0,X,40,007760301501,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3e0,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,1862.5,1767.5,220,FB,,,760,013860903701,17.6,28,70.4,0,X,40,007760301501,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3e1,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,1862.5,1767.5,220,FB,,,760,021521203257,12.8,28,67.7,0,X,40,007760301501,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3e2,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,5M00G7W,LTE,,,1862.5,1767.5,120,FB,,,760,021521203257,13.7,28,65.47,0,X,40,023491603257,40,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3e3,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,5M00G7W,LTE,,,1862.5,1767.5,220,FB,,,760,013860903701,17.6,28,70.4,0,X,40,023491603257,40,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3e4,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,5M00G7W,LTE,,,1862.5,1767.5,220,FB,,,760,021521203257,12.8,28,67.7,0,X,40,023491603257,40,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3e5,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,5M00G7W,LTE,,,1862.5,1767.5,220,FB,,,760,021521203257,13.7,28,65.47,0,X,40,023491603257,40,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3e6,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,5M00G7W,LTE,,,1862.5,1767.5,300,FB,,,760,021521203257,12.8,28,67.7,0,X,40,023491603257,40,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3e7,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,1842.5,1747.5,120,FB,,,760,021521203257,13.7,28,65.47,0,X,40,007760301501,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3e8,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,1842.5,1747.5,220,FB,,,760,013860903701,17.6,28,70.4,0,X,40,007760301501,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3e9,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,200KM7W,GSM,,,1842.5,1747.5,220,FB,,,760,021521203257,12.8,28,67.7,0,X,40,007760301501,68,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3ea,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,15M0G7W,LTE,,,1842.5,1747.5,120,FB,,,760,021521203257,13.7,28,65.47,0,X,40,023491603257,40,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3eb,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
LIC-LIC-01,CLARO S.A.,50409307637,010,76322022,686925025,RUA CARMEM TEIXEIRA MAIA,,MG,3149903,15M0G7W,LTE,,,1842.5,1747.5,300,FB,,,760,013860903701,17.6,28,70.4,0,X,40,023491603257,40,-21.09167,-45.08361,G,2022-06-23,2022-06-23,,991262a8015ef3ec,2023-04-20,50437827143,JONAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.
