Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,5M00G9W,WCDMA,,,880,869,50.0,FB,Greenfield,não,760,027820904280,16.0,32.0,71.00,9.60,X,70.0,008940701882,40.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f6779e,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,5M00G9W,WCDMA,,,880,869,150.0,FB,Greenfield,não,760,027820904280,16.0,32.0,71.00,9.60,X,70.0,008940701882,40.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f6779f,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,955,952.5,120.0,FB,Greenfield,não,760,007290201293,17.5,25.0,65.00,7.50,X,68.0,011560301882,50.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677a4,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1872.5,1870,10.0,FB,Greenfield,não,760,000150201293,16.5,25.0,88.00,7.00,X,70.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677a5,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1872.5,1870,240.0,FB,Greenfield,não,760,000150201293,16.5,25.0,88.00,7.00,X,70.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677a6,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1872.5,1870,110.0,FB,Greenfield,não,760,001210201293,17.7,30.0,67.00,6.80,X,68.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677a7,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1875,1872.5,240.0,FB,Greenfield,não,760,000150201293,16.5,25.0,88.00,7.00,X,70.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677a8,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1875,1872.5,110.0,FB,Greenfield,não,760,001210201293,17.7,30.0,67.00,6.80,X,68.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677a9,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1877.5,1875,10.0,FB,Greenfield,não,760,000150201293,16.5,25.0,88.00,7.00,X,70.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677aa,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1877.5,1875,240.0,FB,Greenfield,não,760,000150201293,16.5,25.0,88.00,7.00,X,70.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677ab,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1877.5,1875,110.0,FB,Greenfield,não,760,001210201293,17.7,30.0,67.00,6.80,X,68.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677ac,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1880,1877.5,10.0,FB,Greenfield,não,760,000150201293,16.5,25.0,88.00,7.00,X,70.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677ad,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,16972008,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,5M00G9W,WCDMA,,,2165,2155,50.0,FB,Greenfield,não,760,027820904280,16.0,32.0,71.00,9.60,X,70.0,018930701882,40.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677ae,2023-04-30,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,16972008,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,5M00G9W,WCDMA,,,2165,2155,150.0,FB,Greenfield,não,760,027820904280,16.0,32.0,71.00,9.60,X,70.0,018930701882,40.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677af,2023-04-30,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,16972008,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,5M00G9W,WCDMA,,,2165,2155,50.0,FB,Greenfield,não,760,027820904280,16.0,32.0,71.00,9.60,X,70.0,018930701882,40.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677b1,2023-04-30,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,50852013,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,5M00G9W,WCDMA,,,2170,2165,150.0,FB,Greenfield,não,760,027820904280,16.0,32.0,71.00,9.60,X,70.0,018930701882,40.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677b3,2023-04-30,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,50852013,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,5M00G9W,WCDMA,,,2170,2165,300.0,FB,Greenfield,não,760,027820904280,16.0,32.0,71.00,9.60,X,70.0,018930701882,40.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677b4,2023-04-30,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,59072012,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,20M0G7W,LTE,,,2690,2670,120.0,FB,Greenfield,não,760,056001603518,16.1,25.0,74.00,17.70,X,70.0,024251201882,60.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677b5,2027-10-18,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,59072012,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,20M0G7W,LTE,,,2690,2670,250.0,FB,Greenfield,não,760,056001603518,16.1,25.0,74.00,17.70,X,70.0,024251201882,60.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677b6,2027-10-18,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,5M00G9W,WCDMA,,,880,869,50.0,FB,Greenfield,não,760,027820904280,16.0,32.0,71.00,9.60,X,70.0,008940701882,40.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677b7,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1872.5,1870,110.0,FB,Greenfield,não,760,001210201293,17.7,30.0,67.00,6.80,X,68.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677bc,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1875,1872.5,10.0,FB,Greenfield,não,760,000150201293,16.5,25.0,88.00,7.00,X,70.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677bd,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1875,1872.5,240.0,FB,Greenfield,não,760,000150201293,16.5,25.0,88.00,7.00,X,70.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677be,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1877.5,1875,10.0,FB,Greenfield,não,760,000150201293,16.5,25.0,88.00,7.00,X,70.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677bf,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1877.5,1875,110.0,FB,Greenfield,não,760,001210201293,17.7,30.0,67.00,6.80,X,68.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677c0,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1880,1877.5,240.0,FB,Greenfield,não,760,000150201293,16.5,25.0,88.00,7.00,X,70.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677c1,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1880,1877.5,110.0,FB,Greenfield,não,760,001210201293,17.7,30.0,67.00,6.80,X,68.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677c2,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1880,1877.5,120.0,FB,Greenfield,não,760,026960904280,12.0,27.0,71.00,14.90,X,71.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677c3,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1877.5,1875,120.0,FB,Greenfield,não,760,026960904280,12.0,27.0,71.00,14.90,X,71.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677c9,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1880,1877.5,240.0,FB,Greenfield,não,760,000150201293,16.5,25.0,88.00,7.00,X,70.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677ca,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1880,1877.5,110.0,FB,Greenfield,não,760,001210201293,17.7,30.0,67.00,6.80,X,68.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677cb,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1880,1877.5,120.0,FB,Greenfield,não,760,026960904280,12.0,27.0,71.00,14.90,X,71.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677cc,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,50852013,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,5M00G9W,WCDMA,,,2170,2165,50.0,FB,Greenfield,não,760,027820904280,16.0,32.0,71.00,9.60,X,70.0,018930701882,40.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677ce,2023-04-30,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,59072012,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,20M0G7W,LTE,,,2690,2670,20.0,FB,Greenfield,não,760,056001603518,16.1,25.0,74.00,17.70,X,70.0,024251201882,60.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677cf,2027-10-18,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,955,952.5,120.0,FB,Greenfield,não,760,007290201293,17.5,25.0,65.00,7.50,X,68.0,011560301882,50.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677d4,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1875,1872.5,110.0,FB,Greenfield,não,760,001210201293,17.7,30.0,67.00,6.80,X,68.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677d5,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1877.5,1875,240.0,FB,Greenfield,não,760,000150201293,16.5,25.0,88.00,7.00,X,70.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677d6,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1877.5,1875,120.0,FB,Greenfield,não,760,026960904280,12.0,27.0,71.00,14.90,X,71.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677d7,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1880,1877.5,10.0,FB,Greenfield,não,760,000150201293,16.5,25.0,88.00,7.00,X,70.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677d8,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1872.5,1870,120.0,FB,Greenfield,não,760,026960904280,12.0,27.0,71.00,14.90,X,71.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677df,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1875,1872.5,10.0,FB,Greenfield,não,760,000150201293,16.5,25.0,88.00,7.00,X,70.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677e0,2023-04-29,,
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,679892007,5101891,"RUA DESEMBARGADOR SABINO LUSTOSA,S/N,CENTRO",,MG,3138203,200KG7W,GSM,,,1875,1872.5,120.0,FB,Greenfield,não,760,026960904280,12.0,27.0,71.00,14.90,X,71.0,006030301882,33.000,-21.25417,-45.00389,G,2021-07-23,1999-08-17,,4d5c019f677e1,2023-04-29,,
LIC-LIC-01,TIM S/A,50409428698,010,16982008,436313502,"R. DONA INÁCIA ,144,CENTRO",,MG,3138203,5M00G7W,WCDMA,,,2135,2125,240.0,FB,,NA,396,009371303519,14.9,27.0,65.28,7.00,X,50.0,005851101882,61.200,-21.240328,-44.998064,G,2019-07-25,1999-07-27,,4d5c019f97887,2023-04-11,,
LIC-LIC-01,TIM S/A,50409428698,010,16982008,436313502,"R. DONA INÁCIA ,144,CENTRO",,MG,3138203,5M00G7W,WCDMA,,,2135,2125,240.0,FB,,NA,396,009371303519,17.0,23.0,72.66,7.00,X,50.0,005851101882,61.200,-21.240328,-44.998064,G,2019-07-25,1999-07-27,,4d5c019f97888,2023-04-11,,
LIC-LIC-01,TIM S/A,50409428698,010,16982008,436313502,"R. DONA INÁCIA ,144,CENTRO",,MG,3138203,5M00G7W,WCDMA,,,2135,2125,350.0,FB,,NA,396,009371303519,14.9,27.0,65.28,7.00,X,50.0,005851101882,61.200,-21.240328,-44.998064,G,2019-07-25,1999-07-27,,4d5c019f97889,2023-04-11,,
LIC-LIC-01,TIM S/A,50409428698,010,16982008,436313502,"R. DONA INÁCIA ,144,CENTRO",,MG,3138203,5M00G7W,WCDMA,,,2135,2125,350.0,FB,,NA,396,009371303519,17.0,23.0,72.66,7.00,X,50.0,005851101882,61.200,-21.240328,-44.998064,G,2019-07-25,1999-07-27,,4d5c019f9788a,2023-04-11,,
LIC-LIC-01,TIM S/A,50409428698,010,35322011,436313502,"R. DONA INÁCIA ,144,CENTRO",,MG,3138203,200KG7W,GSM,,,1870,1865,220.0,FB,,NA,396,030091005344,13.6,28.0,86.23,7.00,X,46.0,006030301882,35.500,-21.240328,-44.998064,G,2019-07-25,1999-07-27,,4d5c019f9788b,2023-04-30,,
LIC-LIC-01,TIM S/A,50409428698,010,35322011,436313502,"R. DONA INÁCIA ,144,CENTRO",,MG,3138203,200KG7W,GSM,,,1870,1865,340.0,FB,,NA,396,029630905344,16.9,32.0,84.27,7.00,X,46.0,006030301882,35.500,-21.240328,-44.998064,G,2019-07-25,1999-07-27,,4d5c019f9788c,2023-04-30,,
LIC-LIC-01,TIM S/A,50409428698,010,7102013,436313502,"R. DONA INÁCIA ,144,CENTRO",,MG,3138203,5M00G7W,WCDMA,,,890,880,240.0,FB,,NA,396,009371303519,17.0,23.0,72.66,7.00,X,50.0,008851101882,68.200,-21.240328,-44.998064,G,2019-07-25,1999-07-27,,4d5c019f9788d,2028-04-07,,
LIC-LIC-01,TIM S/A,50409428698,010,7102013,436313502,"R. DONA INÁCIA ,144,CENTRO",,MG,3138203,5M00G7W,WCDMA,,,890,880,350.0,FB,,NA,396,009371303519,17.0,23.0,72.66,7.00,X,50.0,008851101882,68.200,-21.240328,-44.998064,G,2019-07-25,1999-07-27,,4d5c019f9788e,2028-04-07,,
LIC-LIC-01,TIM S/A,50409428698,010,7102013,436313502,"R. DONA INÁCIA ,144,CENTRO",,MG,3138203,200KG7W,GSM,,,946,943.5,100.0,FB,,NA,396,030091005344,13.6,28.0,86.23,7.00,X,46.0,011560301882,47.600,-21.240328,-44.998064,G,2019-07-25,1999-07-27,,4d5c019f9788f,2028-04-07,,
LIC-LIC-01,TIM S/A,50409428698,010,7102013,436313502,"R. DONA INÁCIA ,144,CENTRO",,MG,3138203,200KG7W,GSM,,,946,943.5,340.0,FB,,NA,396,029630905344,14.3,26.0,81.69,7.00,X,46.0,011560301882,47.600,-21.240328,-44.998064,G,2019-07-25,1999-07-27,,4d5c019f97890,2028-04-07,,
LIC-LIC-01,TIM S/A,50409428698,010,7102013,436313502,"R. DONA INÁCIA ,144,CENTRO",,MG,3138203,200KG7W,GSM,,,1827.5,1825,220.0,FB,,NA,396,012740905344,16.6,30.0,82.28,7.00,X,50.0,006030301882,35.500,-21.240328,-44.998064,G,2019-07-25,1999-07-27,,4d5c019f97891,2028-04-07,,
LIC-LIC-01,TIM S/A,50409428698,010,7102013,436313502,"R. DONA INÁCIA ,144,CENTRO",,MG,3138203,200KG7W,GSM,,,1827.5,1825,220.0,FB,,NA,396,030091005344,13.6,28.0,86.23,7.00,X,46.0,006030301882,35.500,-21.240328,-44.998064,G,2019-07-25,1999-07-27,,4d5c019f97892,2028-04-07,,
LIC-LIC-01,TIM S/A,50409428698,010,7102013,436313502,"R. DONA INÁCIA ,144,CENTRO",,MG,3138203,200KG7W,GSM,,,1827.5,1825,340.0,FB,,NA,396,029630905344,14.3,26.0,81.69,7.00,X,46.0,006030301882,35.500,-21.240328,-44.998064,G,2019-07-25,1999-07-27,,4d5c019f97893,2028-04-07,,
