Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,679892007,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,200KG7W,GSM,,,1871.25,,140,FB,Greenfield,não,760,026960904280,14.4,28,65,13.3,X,49,006030301882,33,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,4d5c01a0b10e8,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,679892007,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,200KG7W,GSM,,,1876.25,,140,FB,Greenfield,não,760,026960904280,14.4,28,65,13.3,X,49,006030301882,33,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,4d5c01a0b10e9,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,679892007,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,200KG7W,GSM,,,1878.75,,140,FB,Greenfield,não,760,026960904280,14.4,28,65,13.3,X,49,006030301882,33,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,4d5c01a0b10ea,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,16972008,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,5M00G9W,WCDMA,,,2160,,260,FB,Greenfield,não,760,056001603518,16.1,25,74,2,X,50,018930701882,40,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,4d5c01a0b10eb,2023-04-30,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,16972008,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,5M00G9W,WCDMA,,,2160,,140,FB,Greenfield,não,760,056001603518,16.1,25,74,2,X,50,018930701882,40,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,4d5c01a0b10ec,2023-04-30,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,679892007,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,200KG7W,GSM,,,1873.75,,260,FB,Greenfield,não,760,005390301705,17,30,88,7.5,X,48,006030301882,33,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,4d5c01a0b10ed,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,59072012,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,20M0G7W,LTE,,,2680,,50,FB,Greenfield,não,760,056001603518,16.1,25,74,2,X,50,024251201882,60,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,59e4e373c64af,2027-10-18,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,59072012,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,20M0G7W,LTE,,,2680,,140,FB,Greenfield,não,760,056001603518,16.1,25,74,2,X,50,024251201882,60,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,59e4e373c91c5,2027-10-18,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,59072012,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,20M0G7W,LTE,,,2680,,260,FB,Greenfield,não,760,056001603518,16.1,25,74,2,X,50,024251201882,60,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,59e4e373c9685,2027-10-18,,
LIC-LIC-01,TIM S/A ,50409428698,010,1422016,1011387724,"RUA FRANCISCO ARAÚJO, 37",,MG,3111903,20M0G7W,LTE,,,2690,2670,260,FB,Ran Sharing,sim,760,038701403518,17.5,28.0,66.03,10,X,60,045621602519,60,-21.02192,-45.17916,G,2020-10-31,2020-10-31,,5fdbb67abab71,2027-10-18,,
LIC-LIC-01,TIM S/A ,50409428698,010,1422016,1011387724,"RUA FRANCISCO ARAÚJO, 37",,MG,3111903,20M0G7W,LTE,,,2690,2670,140,FB,Ran Sharing,sim,760,038701403518,17.5,28.0,66.03,8,X,60,045621602519,60,-21.02192,-45.17916,G,2020-10-31,2020-10-31,,5fdbb67abaec7,2027-10-18,,
LIC-LIC-01,TIM S/A ,50409428698,010,1422016,1011387724,"RUA FRANCISCO ARAÚJO, 37",,MG,3111903,20M0G7W,LTE,,,2690,2670,50,FB,Ran Sharing,sim,760,038701403518,17.5,28.0,66.03,10,X,50,045621602519,60,-21.02192,-45.17916,G,2020-10-31,2020-10-31,,5fdbb67abb1ff,2027-10-18,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,36652010,692201858,RUA PRINCIPAL - POVOADO ANTUNES S/N CENTRO,,MG,3111903,16K0F3E,,,,258.3,244.55,82.2,FX,,,728,6370301975,12,25,46.1,1,V,9,012580601975,10,-21.025,-45.221139,A,2010-06-04,2010-06-04,3112,265b3f0811eefc02,2025-12-31,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,49952011,1003046,TRAVESSA TREZE DE MAIO S/N CENTRO,,MG,3111903,7M00G7W,,,,14928,14508,184.2,FX,,,655,062101AAE00525,42.7,53,1.3,0.7,V,35,004030301882,0.31,-21.020111,-45.182583,E,2011-07-15,1999-12-28,899,265b3f0811efb16c,2025-12-31,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,49952011,1003046,TRAVESSA TREZE DE MAIO S/N CENTRO,,MG,3111903,14M0D7W,,,,7435,7589,184.2,FX,,,655,21810702599,40.5,65,1.8,1,H,30.5,005490700554,0.15,-21.020111,-45.182583,E,2011-07-15,1999-12-28,1634,265b3f0811efb16d,2025-12-31,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,49952011,1003046,TRAVESSA TREZE DE MAIO S/N CENTRO,,MG,3111903,14M0D7W,,,,7477,7631,184.2,FX,,,655,21810702599,40.5,65,1.8,1,H,30.5,005490700554,0.15,-21.020111,-45.182583,E,2011-07-15,1999-12-28,1634,265b3f0811efb16e,2025-12-31,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,49952011,1003046,TRAVESSA TREZE DE MAIO S/N CENTRO,,MG,3111903,16K0F3E,,,,244.55,258.3,262.2,FX,,,728,6370301975,12,25,46.1,1,V,20,012580601975,10,-21.020111,-45.182583,E,2011-07-15,1999-12-28,3112,265b3f0811efb16f,2025-12-31,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,49952011,1003046,TRAVESSA TREZE DE MAIO S/N CENTRO,,MG,3111903,16K0F3E,,,,244.85,258.6,247.1,FX,,,728,6370301975,12,25,46.1,1,V,36,012580601975,10,-21.020111,-45.182583,E,2011-07-15,1999-12-28,3112,265b3f0811efb170,2025-12-31,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,49952011,695572229,RUA PRINCIPAL S/N CENTRO,,MG,3111903,16K0F3E,,,,258.6,244.85,67.1,FX,,,728,6370301975,12,25,46.1,1,V,9,012580601975,10,-21.049444,-45.257056,A,2011-07-15,2011-07-15,3112,265b3f0811efb171,2025-12-31,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,70072014,699827060,RUA FRANCISCO ARAÚJO  S/N CENTRO,,MG,3111903,5M00G7W,,,,869,824,50,FX,,,760,26960904280,12,27,71,14.9,X,50,008881101882,40,-21.022089,-45.179308,C,2014-08-15,2014-08-15,10265,265b3f0811f29041,2031-09-08 00:00:00.000,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,70072014,699827060,RUA FRANCISCO ARAÚJO  S/N CENTRO,,MG,3111903,5M00G7W,,,,869,824,260,FX,,,760,26960904280,12,27,71,14.9,X,49,008881101882,40,-21.022089,-45.179308,C,2014-08-15,2014-08-15,10265,265b3f0811f29042,2023-04-29,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50417179405,019,70072014,699827060,RUA FRANCISCO ARAÚJO  S/N CENTRO,,MG,3111903,5M00G7W,,,,869,824,140,FX,,,760,26960904280,12,27,71,14.9,X,49,008881101882,40,-21.022089,-45.179308,C,2014-08-15,2014-08-15,10265,265b3f0811f29043,2023-04-29,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,551212006,613597079,MRO PROX GRUPO ESCOLAR - CANA VERDE S/N ZONA RURAL,,MG,3111903,18K0F3E,,,,454.375,440.375,328,FX,,,752,600300670,14,25,30,0,H,11.5,040093XXX00005,10,-21.0725,-45.180278,C,2006-01-06,2001-07-02,79,265b3f0811f84951,2025-12-31,,
LIC-LIC-01,TELEMAR NORTE LESTE S.A.  EM RECUPERACAO JUDICIAL,04030120318,175,551212006,613597079,MRO PROX GRUPO ESCOLAR - CANA VERDE S/N ZONA RURAL,,MG,3111903,7M00G7W,,,,14942,14522,186.8,FX,,,655,7670201705,42.7,53,1.2,1.1,V,28,008480401593,0.1,-21.0725,-45.180278,C,2006-01-06,2001-07-02,899,265b3f0811f84952,2025-12-31,,
LIC-LIC-01,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,50401288943,019,50872021,1012581907,Av. Carmelina C. Garcia,,MG,3111903,11K0F3E,,,,167.73125,172.33125,0,FX,,,37,,5.1,0,0,0,V,6,001130400502,35,-21.021411,-45.1803,C,2021-11-11,2021-11-11,722,6e4a324817993ed0,2037-06-16,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,84692021,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,5M00G9W,WCDMA,,,885,840,50,FB,,,760,056001603518,16.1,25,74,2,X,50,008940701882,40,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,66ce8248282d7a3f,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,84692021,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,5M00G9W,WCDMA,,,885,840,140,FB,,,760,056001603518,16.1,25,74,2,X,50,008940701882,40,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,66ce8248282d7a40,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,84692021,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,5M00G9W,WCDMA,,,885,840,260,FB,,,760,056001603518,16.1,25,74,2,X,50,008940701882,40,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,66ce8248282d7a41,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,84692021,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,5M00G9W,WCDMA,,,2130,1940,50,FB,,,760,056001603518,16.1,25,74,2,X,50,018930701882,40,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,66ce8248282d7a42,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,84692021,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,5M00G9W,WCDMA,,,2130,1940,260,FB,,,760,056001603518,16.1,25,74,2,X,50,018930701882,40,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,66ce8248282d7a43,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,84692021,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,5M00G9W,WCDMA,,,2130,1940,140,FB,,,760,056001603518,16.1,25,74,2,X,50,018930701882,40,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,66ce8248282d7a44,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,84692021,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,10M0G7W,LTE,,,778,723,50,FB,,,760,056001603518,16.1,25,74,2,X,50,057731705894,40,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,23f182488be74b30,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,84692021,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,10M0G7W,LTE,,,778,723,140,FB,,,760,056001603518,16.1,25,74,2,X,50,057731705894,40,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,23f182488be74b31,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,84692021,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,10M0G7W,LTE,,,778,723,260,FB,,,760,056001603518,16.1,25,74,2,X,50,057731705894,40,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,23f182488be74b32,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,10M0G7W,LTE,,,788,733,50,FB,,,760,056001603518,16.1,25,74,2,X,50,057731705894,40,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,23f182488be74b33,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,10M0G7W,LTE,,,788,733,140,FB,,,760,056001603518,16.1,25,74,2,X,50,057731705894,40,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,23f182488be74b34,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,689622945,RUA FRANCISCO ARAÚJO,,MG,3111903,10M0G7W,LTE,,,788,733,260,FB,,,760,056001603518,16.1,25,74,2,X,50,057731705894,40,-21.02167,-45.17889,G,2021-11-29,2007-10-03,,23f182488be74b35,2029-12-08,,
LIC-LIC-01,CLARO S.A.,50409307637,010,97692014,1013152422,SÍTIO DAS CORUJAS,CERRADINHO,MG,3111903,10M0G7W,LTE,,,798,743,40,FB,,,760,005152003257,13.8,21,70,-1,X,60,079372003257,60,-21.06987,-45.17399,G,2022-08-12,2022-06-01,,1abcd24870f437f4,2023-04-30,,
LIC-LIC-01,CLARO S.A.,50409307637,010,97692014,1013152422,SÍTIO DAS CORUJAS,CERRADINHO,MG,3111903,10M0G7W,LTE,,,798,743,190,FB,,,760,005152003257,13.8,21,70,-1,X,60,079372003257,60,-21.06987,-45.17399,G,2022-08-12,2022-06-01,,1abcd24870f437f5,2023-04-30,,
LIC-LIC-01,CLARO S.A.,50409307637,010,97692014,1013152422,SÍTIO DAS CORUJAS,CERRADINHO,MG,3111903,10M0G7W,LTE,,,798,743,270,FB,,,760,005152003257,13.8,21,70,-1,X,60,079372003257,60,-21.06987,-45.17399,G,2022-08-12,2022-06-01,,1abcd24870f437f6,2023-04-30,,
LIC-LIC-01,Oi S.a. - em Recuperacao Judicial                                                                                       ,04030120318,175,36652010,692201858,RUA PRINCIPAL - POVOADO ANTUNES S/N CENTRO,,MG,3111903,16K0F3E,,,,258.3,244.55,82.2,FX,,,728,006370301975,12,25,46.1,1,V,9,012580601975,10,-21.025,-45.221139,A,2010-06-04,2010-06-04,3112,c48182489cf7c498,2025-12-31,,
LIC-LIC-01,Oi S.a. - em Recuperacao Judicial                                                                                       ,04030120318,175,49952011,1003046,TRAVESSA TREZE DE MAIO S/N CENTRO,,MG,3111903,7M00G7W,,,,14928,14508,184.2,FX,,,655,062101AAE00525,42.7,53,1.3,0.7,V,35,004030301882,0.31,-21.020111,-45.182583,E,2011-07-15,1999-12-28,899,c48182489cf86d2f,2025-12-31,,
LIC-LIC-01,Oi S.a. - em Recuperacao Judicial                                                                                       ,04030120318,175,49952011,1003046,TRAVESSA TREZE DE MAIO S/N CENTRO,,MG,3111903,14M0D7W,,,,7435,7589,184.2,FX,,,655,021810702599,40.5,65,1.8,1,H,30.5,005490700554,0.15,-21.020111,-45.182583,E,2011-07-15,1999-12-28,1634,c48182489cf86d30,2025-12-31,,
LIC-LIC-01,Oi S.a. - em Recuperacao Judicial                                                                                       ,04030120318,175,49952011,1003046,TRAVESSA TREZE DE MAIO S/N CENTRO,,MG,3111903,14M0D7W,,,,7477,7631,184.2,FX,,,655,021810702599,40.5,65,1.8,1,H,30.5,005490700554,0.15,-21.020111,-45.182583,E,2011-07-15,1999-12-28,1634,c48182489cf86d31,2025-12-31,,
LIC-LIC-01,Oi S.a. - em Recuperacao Judicial                                                                                       ,04030120318,175,49952011,1003046,TRAVESSA TREZE DE MAIO S/N CENTRO,,MG,3111903,16K0F3E,,,,244.55,258.3,262.2,FX,,,728,006370301975,12,25,46.1,1,V,20,012580601975,10,-21.020111,-45.182583,E,2011-07-15,1999-12-28,3112,c48182489cf86d32,2025-12-31,,
LIC-LIC-01,Oi S.a. - em Recuperacao Judicial                                                                                       ,04030120318,175,49952011,1003046,TRAVESSA TREZE DE MAIO S/N CENTRO,,MG,3111903,16K0F3E,,,,244.85,258.6,247.1,FX,,,728,006370301975,12,25,46.1,1,V,36,012580601975,10,-21.020111,-45.182583,E,2011-07-15,1999-12-28,3112,c48182489cf86d33,2025-12-31,,
LIC-LIC-01,Oi S.a. - em Recuperacao Judicial                                                                                       ,04030120318,175,49952011,695572229,RUA PRINCIPAL S/N CENTRO,,MG,3111903,16K0F3E,,,,258.6,244.85,67.1,FX,,,728,006370301975,12,25,46.1,1,V,9,012580601975,10,-21.049444,-45.257056,A,2011-07-15,2011-07-15,3112,c48182489cf86d34,2025-12-31,,
LIC-LIC-01,Oi S.a. - em Recuperacao Judicial                                                                                       ,04030120318,175,551212006,613597079,MRO PROX GRUPO ESCOLAR - CANA VERDE S/N ZONA RURAL,,MG,3111903,18K0F3E,,,,454.375,440.375,328,FX,,,752,000600300670,14,25,30,0,H,11.5,040093XXX00005,10,-21.0725,-45.180278,C,2006-01-06,2001-07-02,79,c48182489d005d95,2025-12-31,,
LIC-LIC-01,Oi S.a. - em Recuperacao Judicial                                                                                       ,04030120318,175,551212006,613597079,MRO PROX GRUPO ESCOLAR - CANA VERDE S/N ZONA RURAL,,MG,3111903,7M00G7W,,,,14942.00001,14522.00001,186.8,FX,,,655,007670201705,42.7,53,1.2,1.1,V,28,008480401593,0.1,-21.0725,-45.180278,C,2006-01-06,2001-07-02,899,c48182489d005d96,2025-12-31,,
LIC-LIC-01,CLARO S.A.,50409307637,010,16952008,1013152422,SÍTIO DAS CORUJAS,CERRADINHO,MG,3111903,5M00G7W,WCDMA,,,2117.5,1927.5,40,FB,,,760,005152003257,17.5,25,65,-1,X,60,030861903257,50,-21.06987,-45.17399,G,2022-08-12,2022-06-01,,78fdf5f83456b2a6,2023-04-30,,
LIC-LIC-01,CLARO S.A.,50409307637,010,16952008,1013152422,SÍTIO DAS CORUJAS,CERRADINHO,MG,3111903,5M00G7W,WCDMA,,,2117.5,1927.5,190,FB,,,760,005152003257,17.5,25,65,-1,X,60,030861903257,50,-21.06987,-45.17399,G,2022-08-12,2022-06-01,,78fdf5f83456b2a7,2023-04-30,,
LIC-LIC-01,CLARO S.A.,50409307637,010,16952008,1013152422,SÍTIO DAS CORUJAS,CERRADINHO,MG,3111903,5M00G7W,WCDMA,,,2117.5,1927.5,270,FB,,,760,005152003257,17.5,25,65,-1,X,60,030861903257,50,-21.06987,-45.17399,G,2022-08-12,2022-06-01,,78fdf5f83456b2a8,2023-04-30,,
LIC-LIC-01,CLARO S.A.,50409307637,010,16952008,1013152422,SÍTIO DAS CORUJAS,CERRADINHO,MG,3111903,5M00G7W,WCDMA,,,2117.5,1927.5,40,FB,,,760,005152003257,17.5,25,65,-1,X,60,030861903257,50,-21.06987,-45.17399,G,2022-08-12,2022-06-01,,78fdf5f83456b2a9,2023-04-30,,
LIC-LIC-01,CLARO S.A.,50409307637,010,16952008,1013152422,SÍTIO DAS CORUJAS,CERRADINHO,MG,3111903,5M00G7W,WCDMA,,,2117.5,1927.5,190,FB,,,760,005152003257,17.5,25,65,-1,X,60,030861903257,50,-21.06987,-45.17399,G,2022-08-12,2022-06-01,,78fdf5f83456b2aa,2023-04-30,,
LIC-LIC-01,CLARO S.A.,50409307637,010,16952008,1013152422,SÍTIO DAS CORUJAS,CERRADINHO,MG,3111903,5M00G7W,WCDMA,,,2117.5,1927.5,270,FB,,,760,005152003257,17.5,25,65,-1,X,60,030861903257,50,-21.06987,-45.17399,G,2022-08-12,2022-06-01,,78fdf5f83456b2ab,2023-04-30,,
LIC-LIC-01,CLARO S.A.,50418766738,019,38172022,1014437641,SÍTIO DAS CORUJAS,,MG,3111903,56M0D7W,,,,7762.525,8073.845,170,FX,,,655,007290700324,36.9,63,2.3,0.33,H,57,029122003903,0.4074,-21.06987,-45.17399,C,2022-10-31,2022-10-31,517160,6015d5f80b528628,2039-11-28,,
LIC-LIC-01,CLARO S.A.,50418766738,019,38172022,1014437641,SÍTIO DAS CORUJAS,,MG,3111903,56M0D7W,,,,7821.825,8133.145,170,FX,,,655,007290700324,36.9,63,2.3,0.33,V,57,029122003903,0.4074,-21.06987,-45.17399,C,2022-10-31,2022-10-31,517160,6015d5f80b52862a,2039-11-28,,
LIC-LIC-01,CLARO S.A.,50409307637,010,35332011,1014423527,RUA MOZART LUCIANO DE PAULA,,MG,3111903,5M00G7W,LTE,,,1862.5,1767.5,80,FB,,,760,005152003257,17,25,69,-1,X,36,058231803257,40,-21.02008,-45.18352,G,2022-10-25,2022-10-25,,f49c15f80fd7fc49,2029-12-08,,
LIC-LIC-01,CLARO S.A.,50409307637,010,34672011,1014423527,RUA MOZART LUCIANO DE PAULA,,MG,3111903,10M0G7W,LTE,,,1855,1760,80,FB,,,760,005152003257,17,25,69,-1,X,36,058231803257,40,-21.02008,-45.18352,G,2022-10-25,2022-10-25,,f49c15f80fd7fc4a,2029-12-08,,
LIC-LIC-01,CLARO S.A.,50409307637,010,19592020,1014423527,RUA MOZART LUCIANO DE PAULA,,MG,3111903,15M0G7W,LTE,,,1842.5,1747.5,80,FB,,,760,005152003257,17,25,69,-1,X,36,058231803257,40,-21.02008,-45.18352,G,2022-10-25,2022-10-25,,f49c15f80fd7fc4b,2029-12-08,,
LIC-LIC-01,CLARO S.A.,50409307637,010,35332011,1014423527,RUA MOZART LUCIANO DE PAULA,,MG,3111903,5M00G7W,LTE,,,1862.5,1767.5,140,FB,,,760,005152003257,17,25,69,-2,X,36,058231803257,40,-21.02008,-45.18352,G,2022-10-25,2022-10-25,,f49c15f80fd7fc4c,2029-12-08,,
LIC-LIC-01,CLARO S.A.,50409307637,010,34672011,1014423527,RUA MOZART LUCIANO DE PAULA,,MG,3111903,10M0G7W,LTE,,,1855,1760,140,FB,,,760,005152003257,17,25,69,-2,X,36,058231803257,40,-21.02008,-45.18352,G,2022-10-25,2022-10-25,,f49c15f80fd7fc4d,2029-12-08,,
LIC-LIC-01,CLARO S.A.,50409307637,010,19592020,1014423527,RUA MOZART LUCIANO DE PAULA,,MG,3111903,15M0G7W,LTE,,,1842.5,1747.5,140,FB,,,760,005152003257,17,25,69,-2,X,36,058231803257,40,-21.02008,-45.18352,G,2022-10-25,2022-10-25,,f49c15f80fd7fc4e,2029-12-08,,
